"","response.option.id","survey.id","question.id","row.id","row.text","choice.id","response.option.text"
"2967","674245581.NA.4431036672",308493156,"674245581",NA,NA,"4431036672","Yes"
"2968","674245581.NA.4431036673",308493156,"674245581",NA,NA,"4431036673","No"
"2969","674245582.NA.4431036683",308493156,"674245582",NA,NA,"4431036683","Black or African American"
"2970","674245582.NA.4431036676",308493156,"674245582",NA,NA,"4431036676","Asian or Pacific Islander"
"2971","674245582.NA.4431036684",308493156,"674245582",NA,NA,"4431036684","White or Caucasian"
"2972","674245582.NA.4431036685",308493156,"674245582",NA,NA,"4431036685","Hispanic or Latinx"
"2973","674245582.NA.4431036686",308493156,"674245582",NA,NA,"4431036686","Bi-racial or Multi-racial"
"2974","674245582.NA.4431036681",308493156,"674245582",NA,NA,"4431036681","Other <em>(specify)</em>"
"2975","674245583.NA.4431036687",308493156,"674245583",NA,NA,"4431036687","Feminine-presenting"
"2976","674245583.NA.4431036688",308493156,"674245583",NA,NA,"4431036688","Masculine-presenting"
"2977","674245583.NA.4431036696",308493156,"674245583",NA,NA,"4431036696","Non-conforming or non-binary"
"2978","674245583.NA.4431036693",308493156,"674245583",NA,NA,"4431036693","Unknown or unlisted gender"
"2979","674245583.NA.4431036694",308493156,"674245583",NA,NA,"4431036694","Other <em>(specify)</em>"
"2980","674245584.NA.4431036704",308493156,"674245584",NA,NA,"4431036704","unemployed or receiving SSI"
"2981","674245584.NA.4431036705",308493156,"674245584",NA,NA,"4431036705","part-time job"
"2982","674245584.NA.4431036706",308493156,"674245584",NA,NA,"4431036706","full-time job"
"2983","674245584.NA.4431036707",308493156,"674245584",NA,NA,"4431036707","NO income information was presented."
"2984","674245584.NA.4431036703",308493156,"674245584",NA,NA,"4431036703","I'm not sure."
"2985","674245584.NA.4431036702",308493156,"674245584",NA,NA,"4431036702","Other <em>(please specify)</em>"
"2986","674245585.NA.4431036713",308493156,"674245585",NA,NA,"4431036713","The defendant is homeless."
"2987","674245585.NA.4431036714",308493156,"674245585",NA,NA,"4431036714","The defendant has a stable place to live."
"2988","674245585.NA.4431036715",308493156,"674245585",NA,NA,"4431036715","The defendant has a temporary place to stay."
"2989","674245585.NA.4431036717",308493156,"674245585",NA,NA,"4431036717","NO housing information was presented."
"2990","674245585.NA.4431036718",308493156,"674245585",NA,NA,"4431036718","I'm not sure."
"2991","674245585.NA.4431036716",308493156,"674245585",NA,NA,"4431036716","Other <em>(please explain)</em>"
"2992","674245586.NA.4431036723",308493156,"674245586",NA,NA,"4431036723","Orleans Public Defenders"
"2993","674245586.NA.4431036719",308493156,"674245586",NA,NA,"4431036719","Private attorney(s)"
"2994","674245586.NA.4431036722",308493156,"674245586",NA,NA,"4431036722","The defendant was unrepresented."
"2995","674245586.NA.4431036724",308493156,"674245586",NA,NA,"4431036724","The defendant said they intended to self-represent."
"2996","674245586.NA.4431036725",308493156,"674245586",NA,NA,"4431036725","I'm not sure."
"2997","674245587.4431036726.4431036735",308493156,"674245587","4431036726","Do you think s/he will seriously injure or kill you, your children, or someone else?","4431036735","YES, the Court mentioned the victim's response."
"2998","674245587.4431036727.4431036735",308493156,"674245587","4431036727","How frequently does s/he intimidate, threaten, or assault you?","4431036735","YES, the Court mentioned the victim's response."
"2999","674245587.4431036728.4431036735",308493156,"674245587","4431036728","Describe the time you were the most frightened or injured by him/her.","4431036735","YES, the Court mentioned the victim's response."
"3000","674245587.4431036729.4431036735",308493156,"674245587","4431036729","Have you ever been threatened or intimidated by the defendant for seeking help or attempting to seek help from law enforcement, the courts, or others?","4431036735","YES, the Court mentioned the victim's response."
"3001","674245587.4431036732.4431036735",308493156,"674245587","4431036732","Does he/she possess or have access to firearms?","4431036735","YES, the Court mentioned the victim's response."
"3002","674245587.4431036733.4431036735",308493156,"674245587","4431036733","Has he/she used firearms to threaten or control you or other people?","4431036735","YES, the Court mentioned the victim's response."
"3003","674245587.4431036734.4431036735",308493156,"674245587","4431036734","What is the type, description, and location of any firearms?","4431036735","YES, the Court mentioned the victim's response."
"3004","674245587.4431036726.4431036736",308493156,"674245587","4431036726","Do you think s/he will seriously injure or kill you, your children, or someone else?","4431036736","NO, the Court did not mention the victim's response."
"3005","674245587.4431036727.4431036736",308493156,"674245587","4431036727","How frequently does s/he intimidate, threaten, or assault you?","4431036736","NO, the Court did not mention the victim's response."
"3006","674245587.4431036728.4431036736",308493156,"674245587","4431036728","Describe the time you were the most frightened or injured by him/her.","4431036736","NO, the Court did not mention the victim's response."
"3007","674245587.4431036729.4431036736",308493156,"674245587","4431036729","Have you ever been threatened or intimidated by the defendant for seeking help or attempting to seek help from law enforcement, the courts, or others?","4431036736","NO, the Court did not mention the victim's response."
"3008","674245587.4431036732.4431036736",308493156,"674245587","4431036732","Does he/she possess or have access to firearms?","4431036736","NO, the Court did not mention the victim's response."
"3009","674245587.4431036733.4431036736",308493156,"674245587","4431036733","Has he/she used firearms to threaten or control you or other people?","4431036736","NO, the Court did not mention the victim's response."
"3010","674245587.4431036734.4431036736",308493156,"674245587","4431036734","What is the type, description, and location of any firearms?","4431036736","NO, the Court did not mention the victim's response."
"3011","674245587.4431036726.4431036737",308493156,"674245587","4431036726","Do you think s/he will seriously injure or kill you, your children, or someone else?","4431036737","N/A"
"3012","674245587.4431036727.4431036737",308493156,"674245587","4431036727","How frequently does s/he intimidate, threaten, or assault you?","4431036737","N/A"
"3013","674245587.4431036728.4431036737",308493156,"674245587","4431036728","Describe the time you were the most frightened or injured by him/her.","4431036737","N/A"
"3014","674245587.4431036729.4431036737",308493156,"674245587","4431036729","Have you ever been threatened or intimidated by the defendant for seeking help or attempting to seek help from law enforcement, the courts, or others?","4431036737","N/A"
"3015","674245587.4431036732.4431036737",308493156,"674245587","4431036732","Does he/she possess or have access to firearms?","4431036737","N/A"
"3016","674245587.4431036733.4431036737",308493156,"674245587","4431036733","Has he/she used firearms to threaten or control you or other people?","4431036737","N/A"
"3017","674245587.4431036734.4431036737",308493156,"674245587","4431036734","What is the type, description, and location of any firearms?","4431036737","N/A"
"3018","674245587.4431036726.4431036738",308493156,"674245587","4431036726","Do you think s/he will seriously injure or kill you, your children, or someone else?","4431036738","I'm not sure."
"3019","674245587.4431036727.4431036738",308493156,"674245587","4431036727","How frequently does s/he intimidate, threaten, or assault you?","4431036738","I'm not sure."
"3020","674245587.4431036728.4431036738",308493156,"674245587","4431036728","Describe the time you were the most frightened or injured by him/her.","4431036738","I'm not sure."
"3021","674245587.4431036729.4431036738",308493156,"674245587","4431036729","Have you ever been threatened or intimidated by the defendant for seeking help or attempting to seek help from law enforcement, the courts, or others?","4431036738","I'm not sure."
"3022","674245587.4431036732.4431036738",308493156,"674245587","4431036732","Does he/she possess or have access to firearms?","4431036738","I'm not sure."
"3023","674245587.4431036733.4431036738",308493156,"674245587","4431036733","Has he/she used firearms to threaten or control you or other people?","4431036738","I'm not sure."
"3024","674245587.4431036734.4431036738",308493156,"674245587","4431036734","What is the type, description, and location of any firearms?","4431036738","I'm not sure."
"3025","674245588.NA.",308493156,"674245588",NA,NA,"",""
"3026","674245589.NA.4431036751",308493156,"674245589",NA,NA,"4431036751","No"
"3027","674245589.NA.4431036752",308493156,"674245589",NA,NA,"4431036752","If YES, please write the Court's stated reason. "
"3028","674245783.NA.",308493156,"674245783",NA,NA,"",""
"3029","674245784.NA.",308493156,"674245784",NA,NA,"",""
"3030","674245785.NA.",308493156,"674245785",NA,NA,"",""
"3031","674245786.NA.",308493156,"674245786",NA,NA,"",""
"3032","674245787.NA.4431038213",308493156,"674245787",NA,NA,"4431038213","Seriousness of the alleged crime, weight of the evidence against the defendant"
"3033","674245787.NA.4431038217",308493156,"674245787",NA,NA,"4431038217","Defendant’s ability to give bail; income; employment"
"3034","674245787.NA.4431038216",308493156,"674245787",NA,NA,"4431038216","Defendant’s pretrial risk score or Pretrial Services report recommendation"
"3035","674245787.NA.4431038214",308493156,"674245787",NA,NA,"4431038214","Defendant’s previous criminal record, or whether the defendant is currently out on bail on a previous felony arrest"
"3036","674245787.NA.4431038215",308493156,"674245787",NA,NA,"4431038215","Defendant’s voluntary participation in a pretrial drug testing program; positive or negative drug test result"
"3037","674245787.NA.4431038218",308493156,"674245787",NA,NA,"4431038218","NO, the Court did not say that any of these factors applied to the defendant’s case."
"3038","674245787.NA.4431038212",308493156,"674245787",NA,NA,"4431038212","I'm not sure."
"3039","674245788.NA.4431038226",308493156,"674245788",NA,NA,"4431038226","I'm not sure. "
"3040","674245788.NA.4431038225",308493156,"674245788",NA,NA,"4431038225","The Court released the defendant on their own recognizance (ROR)."
"3041","674245788.NA.4431038227",308493156,"674245788",NA,NA,"4431038227","Cash bond"
"3042","674245788.NA.4431038228",308493156,"674245788",NA,NA,"4431038228","Surety bond"
"3043","674245788.NA.4431038224",308493156,"674245788",NA,NA,"4431038224","If the defendant was ordered to <strong>remain in jail without bond</strong>, explain why."
"3044","674245789.NA.",308493156,"674245789",NA,NA,"",""
"3045","674245790.NA.4431038231",308493156,"674245790",NA,NA,"4431038231","Yes"
"3046","674245790.NA.4431038232",308493156,"674245790",NA,NA,"4431038232","No"
"3047","674245790.NA.4431038235",308493156,"674245790",NA,NA,"4431038235","N/A - no money bail was ordered."
"3048","674245790.NA.4431038236",308493156,"674245790",NA,NA,"4431038236","I'm not sure."
"3049","674245791.NA.4431038241",308493156,"674245791",NA,NA,"4431038241","Protective or stay-away order"
"3050","674245791.NA.4431038242",308493156,"674245791",NA,NA,"4431038242","Prohibition from possessing a firearm"
"3051","674245791.NA.4431038249",308493156,"674245791",NA,NA,"4431038249","Domestic violence counseling"
"3052","674245791.NA.4431038243",308493156,"674245791",NA,NA,"4431038243","Ankle monitor"
