"","question.id","question.text","question.type","question.subtype","survey.id"
"2894","590311276","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2895","590311277","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2896","590311313","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2897","590311314","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2898","590311351","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2899","590311352","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2900","590311457","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2901","590311458","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2902","590312406","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2903","590312407","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2904","590312445","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2905","590312446","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2906","590312481","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2907","590312482","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2908","590312578","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2909","590312579","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2910","590312640","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2911","590312641","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2912","590312678","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2913","590312679","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2914","590313062","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
"2915","590313063","Did you observe additional first appearances during this court session?","single_choice","vertical",298730505
"2916","590313100","B25. Write any comments about this first appearance, including any other commentary the Court made when making bond determination. <em>(optional)</em>","open_ended","essay",298730505
